census_day,census_transect,census_segment,census_code,lat_seg_start,lon_seg_start,lat_seg_end,lon_seg_end,dt_seg_start_gmt,dt_seg_end_gmt,time_seg_start_gmt,time_seg_end_gmt,seg_length_km,altitude_m,speed_km_h,bin_width,cum_seg_length_km,side_helicopter,number_ind_tot,number_ind_bin_1,number_ind_bin_2,number_ind_bin_3,number_ind_bin_4,number_ind_bin_5,sic_per,ice_floe_per,brash_ice_per,cake_ice_per,small_floe_10-100m_per,med_floe_100-500m_per,large_floe_500m_per,air_temp_trans_C,wind_speed_trans_ms,visibility,glare,contrast,heli_type,lon_seg_mid...38,lat_seg_mid...39,lon_seg_mid...40,lat_seg_mid...41,basisOfRecord
11,7,1,11_7_1,-70.883667,-12.612667,-70.956667,-12.648333,1998-02-20T13:34:00Z,1998-02-20T13:36:30Z,13:34:00,NA,NA,60.96,111.12,311.51,6.19,Left,3,0,2,0,0,1,80,34,46,34,0,0,0,NA,NA,NA,NA,NA,Bölkow Blohm 105,-12.630467179291673,-70.92016793051864,-12.630467179291673,-70.92016793051864,HUMAN_OBSERVATION
11,7,1,11_7_1,-70.883667,-12.612667,-70.956667,-12.648333,1998-02-20T13:34:00Z,1998-02-20T13:36:30Z,NA,NA,NA,60.96,111.12,311.51,6.19,Right,2,0,2,0,0,0,80,34,46,34,0,0,0,NA,NA,NA,NA,NA,Bölkow Blohm 105,-12.630467179291673,-70.92016793051864,-12.630467179291673,-70.92016793051864,HUMAN_OBSERVATION
11,7,2,11_7_2,-70.883667,-12.612667,-70.956667,-12.648333,1998-02-20T13:36:30Z,1998-02-20T13:38:00Z,NA,NA,8.21,60.96,111.12,311.51,2.06,Left,14,0,2,0,12,0,65,30,35,30,0,0,0,NA,NA,NA,NA,NA,Bölkow Blohm 105,-12.630467179291673,-70.92016793051864,-12.630467179291673,-70.92016793051864,HUMAN_OBSERVATION
11,7,2,11_7_2,-70.883667,-12.612667,-70.956667,-12.648333,1998-02-20T13:36:30Z,1998-02-20T13:38:00Z,NA,13:38:00,8.21,60.96,111.12,311.51,2.06,Right,3,0,1,1,1,0,65,30,35,30,0,0,0,NA,NA,NA,NA,NA,Bölkow Blohm 105,-12.630467179291673,-70.92016793051864,-12.630467179291673,-70.92016793051864,HUMAN_OBSERVATION
11,8,1,11_8_1,-70.956667,-12.648333,-70.9355,-12.9125,1998-02-20T13:38:00Z,1998-02-20T13:41:00Z,13:38:00,NA,NA,60.96,111.12,311.51,5.17,Left,5,0,3,0,0,2,76,32,44,32,0,0,0,NA,NA,NA,NA,NA,Bölkow Blohm 105,-12.780487090511892,-70.9461305184773,-12.780487090511892,-70.9461305184773,HUMAN_OBSERVATION
11,8,1,11_8_1,-70.956667,-12.648333,-70.9355,-12.9125,1998-02-20T13:38:00Z,1998-02-20T13:41:00Z,NA,NA,NA,60.96,111.12,311.51,5.17,Right,3,0,0,1,2,0,76,32,44,32,0,0,0,NA,NA,NA,NA,NA,Bölkow Blohm 105,-12.780487090511892,-70.9461305184773,-12.780487090511892,-70.9461305184773,HUMAN_OBSERVATION
11,8,2,11_8_2,-70.956667,-12.648333,-70.9355,-12.9125,1998-02-20T13:41:00Z,1998-02-20T13:44:00Z,NA,NA,9.87,60.96,111.12,311.51,4.74,Left,6,0,0,1,4,1,97,37,60,37,0,0,0,NA,NA,NA,NA,NA,Bölkow Blohm 105,-12.780487090511892,-70.9461305184773,-12.780487090511892,-70.9461305184773,HUMAN_OBSERVATION
11,8,2,11_8_2,-70.956667,-12.648333,-70.9355,-12.9125,1998-02-20T13:41:00Z,1998-02-20T13:44:00Z,NA,13:44:00,9.87,60.96,111.12,311.51,4.74,Right,6,1,0,1,4,0,97,37,60,37,0,0,0,NA,NA,NA,NA,NA,Bölkow Blohm 105,-12.780487090511892,-70.9461305184773,-12.780487090511892,-70.9461305184773,HUMAN_OBSERVATION
11,9,1,11_9_1,-70.9355,-12.9125,-71.051333,-13.313833,1998-02-20T13:45:00Z,1998-02-20T13:48:00Z,13:45:00,NA,NA,60.96,111.12,311.51,6.13,Left,4,0,0,0,0,4,72,28,44,28,0,0,0,NA,NA,NA,NA,NA,Bölkow Blohm 105,-13.112578046422907,-70.99352496086307,-13.112578046422907,-70.99352496086307,HUMAN_OBSERVATION
11,9,1,11_9_1,-70.9355,-12.9125,-71.051333,-13.313833,1998-02-20T13:45:00Z,1998-02-20T13:48:00Z,NA,NA,NA,60.96,111.12,311.51,6.13,Right,9,0,2,6,1,0,72,28,44,28,0,0,0,NA,NA,NA,NA,NA,Bölkow Blohm 105,-13.112578046422907,-70.99352496086307,-13.112578046422907,-70.99352496086307,HUMAN_OBSERVATION
11,9,2,11_9_2,-70.9355,-12.9125,-71.051333,-13.313833,1998-02-20T13:48:00Z,1998-02-20T13:51:00Z,NA,NA,NA,60.96,111.12,311.51,6.13,Left,3,0,2,0,0,1,49,22,27,22,0,0,0,NA,NA,NA,NA,NA,Bölkow Blohm 105,-13.112578046422907,-70.99352496086307,-13.112578046422907,-70.99352496086307,HUMAN_OBSERVATION
11,9,2,11_9_2,-70.9355,-12.9125,-71.051333,-13.313833,1998-02-20T13:48:00Z,1998-02-20T13:51:00Z,NA,NA,NA,60.96,111.12,311.51,6.13,Right,0,0,0,0,0,0,49,22,27,22,0,0,0,NA,NA,NA,NA,NA,Bölkow Blohm 105,-13.112578046422907,-70.99352496086307,-13.112578046422907,-70.99352496086307,HUMAN_OBSERVATION
11,9,3,11_9_3,-70.9355,-12.9125,-71.051333,-13.313833,1998-02-20T13:51:00Z,1998-02-20T13:54:00Z,NA,NA,19.41,60.96,111.12,311.51,6.13,Left,17,2,2,2,4,7,98,50,48,50,0,0,0,NA,NA,NA,NA,NA,Bölkow Blohm 105,-13.112578046422907,-70.99352496086307,-13.112578046422907,-70.99352496086307,HUMAN_OBSERVATION
11,9,3,11_9_3,-70.9355,-12.9125,-71.051333,-13.313833,1998-02-20T13:51:00Z,1998-02-20T13:54:00Z,NA,13:54:00,19.41,60.96,111.12,311.51,6.13,Right,19,3,0,6,7,3,98,50,48,50,0,0,0,NA,NA,NA,NA,NA,Bölkow Blohm 105,-13.112578046422907,-70.99352496086307,-13.112578046422907,-70.99352496086307,HUMAN_OBSERVATION
12,1,1,12_1_1,-71.197333,-12.232833,-71.077667,-12.2125,1998-02-21T11:51:00Z,1998-02-21T11:53:30Z,11:51:00,NA,NA,60.96,111.12,311.51,5.35,Left,12,1,0,0,0,11,28,20,8,20,0,0,0,-2.7,5.7,poor,no,no,Bölkow Blohm 105,-12.222635446661931,-71.13750046924481,-12.222635446661931,-71.13750046924481,HUMAN_OBSERVATION
12,1,1,12_1_1,-71.197333,-12.232833,-71.077667,-12.2125,1998-02-21T11:51:00Z,1998-02-21T11:53:30Z,NA,NA,NA,60.96,111.12,311.51,5.35,Right,4,0,1,0,3,0,28,20,8,20,0,0,0,-2.7,5.7,poor,no,no,Bölkow Blohm 105,-12.222635446661931,-71.13750046924481,-12.222635446661931,-71.13750046924481,HUMAN_OBSERVATION
12,1,2,12_1_2,-71.197333,-12.232833,-71.077667,-12.2125,1998-02-21T11:53:30Z,1998-02-21T11:56:00Z,NA,NA,NA,60.96,111.12,311.51,5.35,Left,1,1,0,0,0,0,13,12,1,12,0,0,0,NA,NA,NA,NA,NA,Bölkow Blohm 105,-12.222635446661931,-71.13750046924481,-12.222635446661931,-71.13750046924481,HUMAN_OBSERVATION
12,1,2,12_1_2,-71.197333,-12.232833,-71.077667,-12.2125,1998-02-21T11:53:30Z,1998-02-21T11:56:00Z,NA,NA,NA,60.96,111.12,311.51,5.35,Right,6,0,0,1,0,5,13,12,1,12,0,0,0,NA,NA,NA,NA,NA,Bölkow Blohm 105,-12.222635446661931,-71.13750046924481,-12.222635446661931,-71.13750046924481,HUMAN_OBSERVATION
12,1,3,12_1_3,-71.197333,-12.232833,-71.077667,-12.2125,1998-02-21T11:56:00Z,1998-02-21T11:58:00Z,NA,NA,13.32,60.96,111.12,311.51,2.67,Left,0,0,0,0,0,0,11,8,3,8,0,0,0,NA,NA,NA,NA,NA,Bölkow Blohm 105,-12.222635446661931,-71.13750046924481,-12.222635446661931,-71.13750046924481,HUMAN_OBSERVATION
12,1,3,12_1_3,-71.197333,-12.232833,-71.077667,-12.2125,1998-02-21T11:56:00Z,1998-02-21T11:58:00Z,NA,11:58:00,13.32,60.96,111.12,311.51,2.67,Right,0,0,0,0,0,0,11,8,3,8,0,0,0,NA,NA,NA,NA,NA,Bölkow Blohm 105,-12.222635446661931,-71.13750046924481,-12.222635446661931,-71.13750046924481,HUMAN_OBSERVATION
12,2,1,12_2_1,-71.077667,-12.2125,-71.001,-12.129,1998-02-21T11:58:00Z,1998-02-21T12:01:00Z,11:58:00,NA,NA,60.96,111.12,311.51,5.83,Left,23,1,2,4,8,8,40,25,15,25,0,0,0,NA,NA,NA,NA,NA,Bölkow Blohm 105,-12.170668754166208,-71.03933825713021,-12.170668754166208,-71.03933825713021,HUMAN_OBSERVATION
12,2,1,12_2_1,-71.077667,-12.2125,-71.001,-12.129,1998-02-21T11:58:00Z,1998-02-21T12:01:00Z,NA,NA,NA,60.96,111.12,311.51,5.83,Right,10,0,0,2,7,1,40,25,15,25,0,0,0,NA,NA,NA,NA,NA,Bölkow Blohm 105,-12.170668754166208,-71.03933825713021,-12.170668754166208,-71.03933825713021,HUMAN_OBSERVATION
12,2,2,12_2_2,-71.077667,-12.2125,-71.001,-12.129,1998-02-21T12:01:00Z,1998-02-21T12:03:00Z,NA,NA,9.04,60.96,111.12,311.51,3.24,Left,6,4,1,1,0,0,23,18,5,18,0,0,0,NA,NA,NA,NA,NA,Bölkow Blohm 105,-12.170668754166208,-71.03933825713021,-12.170668754166208,-71.03933825713021,HUMAN_OBSERVATION
12,2,2,12_2_2,-71.077667,-12.2125,-71.001,-12.129,1998-02-21T12:01:00Z,1998-02-21T12:03:00Z,NA,12:03:00,9.04,60.96,111.12,311.51,3.24,Right,6,0,0,0,6,0,23,18,5,18,0,0,0,NA,NA,NA,NA,NA,Bölkow Blohm 105,-12.170668754166208,-71.03933825713021,-12.170668754166208,-71.03933825713021,HUMAN_OBSERVATION
12,3,1,12_3_1,-71.073333,-12.477333,-71.168333,-12.506,1998-02-21T12:09:00Z,1998-02-21T12:11:30Z,12:09:00,NA,NA,60.96,111.12,311.51,9.13,Left,45,0,23,2,14,6,50,30,20,20,10,0,0,NA,NA,NA,NA,NA,Bölkow Blohm 105,-12.49163177609607,-71.12083367110036,-12.49163177609607,-71.12083367110036,HUMAN_OBSERVATION
12,3,1,12_3_1,-71.073333,-12.477333,-71.168333,-12.506,1998-02-21T12:09:00Z,1998-02-21T12:11:30Z,NA,NA,NA,60.96,111.12,311.51,9.13,Right,30,11,3,11,5,0,50,30,20,20,10,0,0,NA,NA,NA,NA,NA,Bölkow Blohm 105,-12.49163177609607,-71.12083367110036,-12.49163177609607,-71.12083367110036,HUMAN_OBSERVATION
12,3,2,12_3_2,-71.073333,-12.477333,-71.168333,-12.506,1998-02-21T12:11:30Z,1998-02-21T12:13:00Z,NA,NA,10.61,60.96,111.12,311.51,1.52,Left,8,2,0,0,2,4,20,10,10,10,0,0,0,NA,NA,NA,NA,NA,Bölkow Blohm 105,-12.49163177609607,-71.12083367110036,-12.49163177609607,-71.12083367110036,HUMAN_OBSERVATION
12,3,2,12_3_2,-71.073333,-12.477333,-71.168333,-12.506,1998-02-21T12:11:30Z,1998-02-21T12:13:00Z,NA,12:13:00,10.61,60.96,111.12,311.51,1.52,Right,6,0,0,0,6,0,20,10,10,10,0,0,0,NA,NA,NA,NA,NA,Bölkow Blohm 105,-12.49163177609607,-71.12083367110036,-12.49163177609607,-71.12083367110036,HUMAN_OBSERVATION
13,1,1,13_1_1,-72.782333,-19.446667,-72.766,-20.063667,1998-02-22T11:47:00Z,1998-02-22T12:50:00Z,11:47:00,NA,NA,60.96,111.12,311.51,5.13,Left,23,5,1,6,11,0,52,4,48,4,0,0,0,-3.3,4.5,excellent,no,high,Bell Long Ranger II,-19.755308739257128,-72.77440156304962,-19.755308739257128,-72.77440156304962,HUMAN_OBSERVATION
13,1,1,13_1_1,-72.782333,-19.446667,-72.766,-20.063667,1998-02-22T11:47:00Z,1998-02-22T12:50:00Z,NA,NA,NA,60.96,111.12,311.51,5.13,Right,13,0,1,0,0,12,52,4,48,4,0,0,0,-3.3,4.5,excellent,no,high,Bell Long Ranger II,-19.755308739257128,-72.77440156304962,-19.755308739257128,-72.77440156304962,HUMAN_OBSERVATION
13,1,2,13_1_2,-72.782333,-19.446667,-72.766,-20.063667,1998-02-22T12:50:00Z,1998-02-22T12:53:00Z,NA,NA,NA,60.96,111.12,311.51,5.13,Left,5,5,0,0,0,0,44,30,14,14,16,0,0,NA,NA,NA,NA,NA,Bell Long Ranger II,-19.755308739257128,-72.77440156304962,-19.755308739257128,-72.77440156304962,HUMAN_OBSERVATION
13,1,2,13_1_2,-72.782333,-19.446667,-72.766,-20.063667,1998-02-22T12:50:00Z,1998-02-22T12:53:00Z,NA,NA,NA,60.96,111.12,311.51,5.13,Right,12,0,0,0,6,6,44,30,14,14,16,0,0,NA,NA,NA,NA,NA,Bell Long Ranger II,-19.755308739257128,-72.77440156304962,-19.755308739257128,-72.77440156304962,HUMAN_OBSERVATION
13,1,3,13_1_3,-72.782333,-19.446667,-72.766,-20.063667,1998-02-22T12:53:00Z,1998-02-22T12:56:00Z,NA,NA,NA,60.96,111.12,311.51,5.13,Left,13,2,5,4,2,0,30,20,10,10,10,0,0,NA,NA,NA,NA,NA,Bell Long Ranger II,-19.755308739257128,-72.77440156304962,-19.755308739257128,-72.77440156304962,HUMAN_OBSERVATION
13,1,3,13_1_3,-72.782333,-19.446667,-72.766,-20.063667,1998-02-22T12:53:00Z,1998-02-22T12:56:00Z,NA,NA,NA,60.96,111.12,311.51,5.13,Right,3,0,0,2,0,1,30,20,10,10,10,0,0,NA,NA,NA,NA,NA,Bell Long Ranger II,-19.755308739257128,-72.77440156304962,-19.755308739257128,-72.77440156304962,HUMAN_OBSERVATION
13,1,4,13_1_4,-72.782333,-19.446667,-72.766,-20.063667,1998-02-22T12:56:00Z,1998-02-22T11:59:00Z,NA,NA,20.38,60.96,111.12,311.51,5.13,Left,17,9,2,2,1,3,58,33,25,10,23,0,0,NA,NA,NA,NA,NA,Bell Long Ranger II,-19.755308739257128,-72.77440156304962,-19.755308739257128,-72.77440156304962,HUMAN_OBSERVATION
13,1,4,13_1_4,-72.782333,-19.446667,-72.766,-20.063667,1998-02-22T12:56:00Z,1998-02-22T11:59:00Z,NA,11:59:00,20.38,60.96,111.12,311.51,5.13,Right,13,1,1,7,1,3,58,33,25,10,23,0,0,NA,NA,NA,NA,NA,Bell Long Ranger II,-19.755308739257128,-72.77440156304962,-19.755308739257128,-72.77440156304962,HUMAN_OBSERVATION
13,2,1,13_2_1,-72.766,-20.063667,-72.6265,-19.690333,1998-02-22T12:00:00Z,1998-02-22T12:03:00Z,12:00:00,NA,NA,60.96,111.12,311.51,4.98,Left,24,0,1,1,10,12,30,24,6,8,16,0,0,NA,NA,NA,NA,NA,Bell Long Ranger II,-19.876271008907146,-72.69633664401942,-19.876271008907146,-72.69633664401942,HUMAN_OBSERVATION
13,2,1,13_2_1,-72.766,-20.063667,-72.6265,-19.690333,1998-02-22T12:00:00Z,1998-02-22T12:03:00Z,NA,NA,NA,60.96,111.12,311.51,4.98,Right,1,0,0,1,0,0,30,24,6,8,16,0,0,NA,NA,NA,NA,NA,Bell Long Ranger II,-19.876271008907146,-72.69633664401942,-19.876271008907146,-72.69633664401942,HUMAN_OBSERVATION
13,2,2,13_2_2,-72.766,-20.063667,-72.6265,-19.690333,1998-02-22T12:03:00Z,1998-02-22T12:06:00Z,NA,NA,NA,60.96,111.12,311.51,4.98,Left,3,0,0,3,0,0,27,20,7,7,13,0,0,NA,NA,NA,NA,NA,Bell Long Ranger II,-19.876271008907146,-72.69633664401942,-19.876271008907146,-72.69633664401942,HUMAN_OBSERVATION
13,2,2,13_2_2,-72.766,-20.063667,-72.6265,-19.690333,1998-02-22T12:03:00Z,1998-02-22T12:06:00Z,NA,NA,NA,60.96,111.12,311.51,4.98,Right,14,0,0,0,2,12,27,20,7,7,13,0,0,NA,NA,NA,NA,NA,Bell Long Ranger II,-19.876271008907146,-72.69633664401942,-19.876271008907146,-72.69633664401942,HUMAN_OBSERVATION
13,2,3,13_2_3,-72.766,-20.063667,-72.6265,-19.690333,1998-02-22T12:06:00Z,1998-02-22T12:09:00Z,NA,NA,NA,60.96,111.12,311.51,4.98,Left,13,0,3,0,1,9,25,20,5,10,10,0,0,NA,NA,NA,NA,NA,Bell Long Ranger II,-19.876271008907146,-72.69633664401942,-19.876271008907146,-72.69633664401942,HUMAN_OBSERVATION
13,2,3,13_2_3,-72.766,-20.063667,-72.6265,-19.690333,1998-02-22T12:06:00Z,1998-02-22T12:09:00Z,NA,NA,NA,60.96,111.12,311.51,4.98,Right,3,2,1,0,0,0,25,20,5,10,10,0,0,NA,NA,NA,NA,NA,Bell Long Ranger II,-19.876271008907146,-72.69633664401942,-19.876271008907146,-72.69633664401942,HUMAN_OBSERVATION
13,2,4,13_2_4,-72.766,-20.063667,-72.6265,-19.690333,1998-02-22T12:09:00Z,1998-02-22T12:12:00Z,NA,NA,19.81,60.96,111.12,311.51,4.98,Left,5,0,0,1,2,2,31,23,8,13,10,0,0,NA,NA,NA,NA,NA,Bell Long Ranger II,-19.876271008907146,-72.69633664401942,-19.876271008907146,-72.69633664401942,HUMAN_OBSERVATION
13,2,4,13_2_4,-72.766,-20.063667,-72.6265,-19.690333,1998-02-22T12:09:00Z,1998-02-22T12:12:00Z,NA,12:12:00,19.81,60.96,111.12,311.51,4.98,Right,2,1,0,0,1,0,31,23,8,13,10,0,0,NA,NA,NA,NA,NA,Bell Long Ranger II,-19.876271008907146,-72.69633664401942,-19.876271008907146,-72.69633664401942,HUMAN_OBSERVATION
13,3,1,13_3_1,-72.6265,-19.690333,-72.625,-18.973333,1998-02-22T12:14:00Z,1998-02-22T12:17:00Z,12:14:00,NA,NA,60.96,111.12,311.51,5.98,Left,11,0,2,2,6,1,18,12,5,6,6,0,0,NA,NA,NA,NA,NA,Bell Long Ranger II,-19.331818010597807,-72.62606982468469,-19.331818010597807,-72.62606982468469,HUMAN_OBSERVATION
13,3,1,13_3_1,-72.6265,-19.690333,-72.625,-18.973333,1998-02-22T12:14:00Z,1998-02-22T12:17:00Z,NA,NA,NA,60.96,111.12,311.51,5.98,Right,0,0,0,0,0,0,18,12,5,6,6,0,0,NA,NA,NA,NA,NA,Bell Long Ranger II,-19.331818010597807,-72.62606982468469,-19.331818010597807,-72.62606982468469,HUMAN_OBSERVATION
13,3,2,13_3_2,-72.6265,-19.690333,-72.625,-18.973333,1998-02-22T12:17:00Z,1998-02-22T12:20:00Z,NA,NA,NA,60.96,111.12,311.51,5.98,Left,0,0,0,0,0,0,9,6,3,5,1,0,0,NA,NA,NA,NA,NA,Bell Long Ranger II,-19.331818010597807,-72.62606982468469,-19.331818010597807,-72.62606982468469,HUMAN_OBSERVATION
13,3,2,13_3_2,-72.6265,-19.690333,-72.625,-18.973333,1998-02-22T12:17:00Z,1998-02-22T12:20:00Z,NA,NA,NA,60.96,111.12,311.51,5.98,Right,2,0,2,0,0,0,9,6,3,5,1,0,0,NA,NA,NA,NA,NA,Bell Long Ranger II,-19.331818010597807,-72.62606982468469,-19.331818010597807,-72.62606982468469,HUMAN_OBSERVATION
13,3,3,13_3_3,-72.6265,-19.690333,-72.625,-18.973333,1998-02-22T12:20:00Z,1998-02-22T12:23:00Z,NA,NA,NA,60.96,111.12,311.51,5.98,Left,9,2,1,0,1,5,12,10,2,5,5,0,0,NA,NA,NA,NA,NA,Bell Long Ranger II,-19.331818010597807,-72.62606982468469,-19.331818010597807,-72.62606982468469,HUMAN_OBSERVATION
13,3,3,13_3_3,-72.6265,-19.690333,-72.625,-18.973333,1998-02-22T12:20:00Z,1998-02-22T12:23:00Z,NA,NA,NA,60.96,111.12,311.51,5.98,Right,3,3,0,0,0,0,12,10,2,5,5,0,0,NA,NA,NA,NA,NA,Bell Long Ranger II,-19.331818010597807,-72.62606982468469,-19.331818010597807,-72.62606982468469,HUMAN_OBSERVATION
13,3,4,13_3_4,-72.6265,-19.690333,-72.625,-18.973333,1998-02-22T12:23:00Z,1998-02-22T12:26:00Z,NA,NA,23.79,60.96,111.12,311.51,5.98,Left,21,0,0,2,9,10,14,7,7,7,0,0,0,NA,NA,NA,NA,NA,Bell Long Ranger II,-19.331818010597807,-72.62606982468469,-19.331818010597807,-72.62606982468469,HUMAN_OBSERVATION
13,3,4,13_3_4,-72.6265,-19.690333,-72.625,-18.973333,1998-02-22T12:23:00Z,1998-02-22T12:26:00Z,NA,12:26:00,23.79,60.96,111.12,311.51,5.98,Right,0,0,0,0,0,0,14,7,7,7,0,0,0,NA,NA,NA,NA,NA,Bell Long Ranger II,-19.331818010597807,-72.62606982468469,-19.331818010597807,-72.62606982468469,HUMAN_OBSERVATION
13,4,1,13_4_1,-72.625,-18.973333,-72.541333,-18.374833,1998-02-22T12:28:00Z,1998-02-22T12:31:00Z,12:28:00,NA,NA,60.96,111.12,311.51,5.52,Left,16,1,0,3,1,11,36,25,11,8,17,0,0,NA,NA,NA,NA,NA,Bell Long Ranger II,-18.673386921885374,-72.58338990944671,-18.673386921885374,-72.58338990944671,HUMAN_OBSERVATION
13,4,1,13_4_1,-72.625,-18.973333,-72.541333,-18.374833,1998-02-22T12:28:00Z,1998-02-22T12:31:00Z,NA,NA,NA,60.96,111.12,311.51,5.52,Right,28,0,3,0,12,13,36,25,11,8,17,0,0,NA,NA,NA,NA,NA,Bell Long Ranger II,-18.673386921885374,-72.58338990944671,-18.673386921885374,-72.58338990944671,HUMAN_OBSERVATION
13,4,2,13_4_2,-72.625,-18.973333,-72.541333,-18.374833,1998-02-22T12:31:00Z,1998-02-22T12:34:00Z,NA,NA,NA,60.96,111.12,311.51,5.52,Left,35,2,5,2,9,17,28,21,7,7,14,0,0,NA,NA,NA,NA,NA,Bell Long Ranger II,-18.673386921885374,-72.58338990944671,-18.673386921885374,-72.58338990944671,HUMAN_OBSERVATION
13,4,2,13_4_2,-72.625,-18.973333,-72.541333,-18.374833,1998-02-22T12:31:00Z,1998-02-22T12:34:00Z,NA,NA,NA,60.96,111.12,311.51,5.52,Right,19,0,0,2,12,5,28,21,7,7,14,0,0,NA,NA,NA,NA,NA,Bell Long Ranger II,-18.673386921885374,-72.58338990944671,-18.673386921885374,-72.58338990944671,HUMAN_OBSERVATION
13,4,3,13_4_3,-72.625,-18.973333,-72.541333,-18.374833,1998-02-22T12:34:00Z,1998-02-22T12:37:00Z,NA,NA,NA,60.96,111.12,311.51,5.52,Left,53,1,0,3,27,22,40,31,9,9,22,0,0,NA,NA,NA,NA,NA,Bell Long Ranger II,-18.673386921885374,-72.58338990944671,-18.673386921885374,-72.58338990944671,HUMAN_OBSERVATION
13,4,3,13_4_3,-72.625,-18.973333,-72.541333,-18.374833,1998-02-22T12:34:00Z,1998-02-22T12:37:00Z,NA,NA,NA,60.96,111.12,311.51,5.52,Right,17,4,1,1,10,1,40,31,9,9,22,0,0,NA,NA,NA,NA,NA,Bell Long Ranger II,-18.673386921885374,-72.58338990944671,-18.673386921885374,-72.58338990944671,HUMAN_OBSERVATION
13,4,4,13_4_4,-72.625,-18.973333,-72.541333,-18.374833,1998-02-22T12:37:00Z,1998-02-22T12:41:00Z,NA,NA,21.97,60.96,111.12,311.51,5.52,Left,8,0,2,5,0,1,36,26,10,13,13,0,0,NA,NA,NA,NA,NA,Bell Long Ranger II,-18.673386921885374,-72.58338990944671,-18.673386921885374,-72.58338990944671,HUMAN_OBSERVATION
13,4,4,13_4_4,-72.625,-18.973333,-72.541333,-18.374833,1998-02-22T12:37:00Z,1998-02-22T12:41:00Z,NA,12:41:00,21.97,60.96,111.12,311.51,5.52,Right,22,0,0,6,15,1,36,26,10,13,13,0,0,NA,NA,NA,NA,NA,Bell Long Ranger II,-18.673386921885374,-72.58338990944671,-18.673386921885374,-72.58338990944671,HUMAN_OBSERVATION
13,5,1,13_5_1,-72.541333,-18.374833,-72.531667,-18.729,1998-02-22T12:44:00Z,1998-02-22T12:47:00Z,12:44:00,NA,NA,60.96,111.12,311.51,6.7,Left,29,2,10,13,1,3,22,14,8,9,5,0,0,NA,NA,NA,NA,NA,Bell Long Ranger II,-18.55196395187815,-72.53657838688707,-18.55196395187815,-72.53657838688707,HUMAN_OBSERVATION
13,5,1,13_5_1,-72.541333,-18.374833,-72.531667,-18.729,1998-02-22T12:44:00Z,1998-02-22T12:47:00Z,NA,NA,NA,60.96,111.12,311.51,6.7,Right,6,0,0,0,0,6,22,14,8,9,5,0,0,NA,NA,NA,NA,NA,Bell Long Ranger II,-18.55196395187815,-72.53657838688707,-18.55196395187815,-72.53657838688707,HUMAN_OBSERVATION
13,5,2,13_5_2,-72.541333,-18.374833,-72.531667,-18.729,1998-02-22T12:47:00Z,1998-02-22T12:50:00Z,NA,NA,11.86,60.96,111.12,311.51,5.11,Left,6,0,2,1,1,2,8,5,3,5,0,0,0,NA,NA,NA,NA,NA,Bell Long Ranger II,-18.55196395187815,-72.53657838688707,-18.55196395187815,-72.53657838688707,HUMAN_OBSERVATION
13,5,10,13_5_10,-72.541333,-18.374833,-72.531667,-18.729,1998-02-22T12:53:00Z,1998-02-22T12:56:00Z,NA,12:56:00,11.86,60.96,111.12,311.51,5.11,Right,10,0,0,10,0,0,8,5,3,5,0,0,0,NA,NA,NA,NA,NA,Bell Long Ranger II,-18.55196395187815,-72.53657838688707,-18.55196395187815,-72.53657838688707,HUMAN_OBSERVATION
